id,canonical_name,cluster_id,allergen_group,allergen_group_possible,dog_base_severity,cat_base_severity,is_unnamed_species,is_legume,position_reduction_eligible,cat_carb_flag,display_name,definition,tldr,detail_body,citations_display,position_context,created_at,base_description,dog_context,cat_context,citation_sources,review_status,primary_concern_basis
9ab22c74-bf75-4465-b8c1-9a02c2df6071,sweet_potato_&_pumpkin_kabob_dog_treats,,,,neutral,neutral,False,False,False,False,Sweet Potato & Pumpkin Kabob Dog Treats,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
97787cfc-f151-4fed-ba0e-0b0b938ab7bc,10.6_oz_bag,,,,neutral,neutral,False,False,False,False,10.6-oz bag,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
8e79974d-1a57-45a0-a6c1-f186dce27ec0,sorbitol_fructose,,,,caution,caution,False,False,False,False,Sorbitol Fructose,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
cb9725b3-d455-42d7-9555-eaa717c6d75c,sale,,,,neutral,neutral,False,False,False,False,Sale,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
1165b247-6eac-4bc8-bb89-44dfd83f42f4,natural_smoke_t_bone_steak_flavor,,,,neutral,neutral,False,False,False,False,natural smoke t-bone steak flavor (source of beef flavor),,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
18d41b08-5deb-47bd-a71e-cdb6133174df,botanifits,,,,neutral,neutral,False,False,False,False,"Botanifits (Green Tea, Cranberries, Peppermint, Chamomile, Rosemary, Dandelion, Tomato, Blueberry)",,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
a5102e55-4372-45d2-82d1-02e1147d1eff,pork_bone_broth,,pork,,neutral,neutral,False,False,True,False,Pork Bone Broth,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
441a5692-39ce-4b71-8001-bd3d42ba4baf,sunflower_meal*,,,,neutral,neutral,False,False,True,False,Sunflower Meal*,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
805bc3c8-6431-40e0-8b10-72b1e51a9d7b,turkey_neck,,turkey,,neutral,neutral,False,False,True,False,Turkey Neck,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
8f124f8d-c5b6-4be4-aa9d-01c0fc043c42,*upcycled,,,,neutral,neutral,False,False,False,False,*Upcycled,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
cff0e922-0e21-43fa-b4cd-391857bd9328,pork_hearts,,,,neutral,neutral,False,False,True,False,Pork Hearts,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
17a0dbae-f7a5-4dd7-ba0d-e93229af48ca,zinc_proprionate,,,,neutral,neutral,False,False,False,False,Zinc Proprionate,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
736a1487-19db-4717-9e84-5443d186d48b,true_acre_foods,,,,neutral,neutral,False,False,False,False,True Acre Foods,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
edaa44cb-2378-4824-a4fe-bbfa5e659f4d,rawhide_free,,,,neutral,neutral,False,False,False,False,Rawhide-Free,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
995a9ad6-e9f6-496e-bb53-7f51308f1c1b,rolled_sticks,,,,neutral,neutral,False,False,False,False,Rolled Sticks,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
82054aee-5919-44b8-968e-3a30e7158672,hip_&_joint_chew,,,,neutral,neutral,False,False,False,False,Hip & Joint Chew,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
2755530f-3a88-48b2-b85b-113b2382aaf0,pork_skin,,,,neutral,neutral,False,False,True,False,Pork Skin,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
ba7fd92e-cc84-4056-8288-0a4d148bf0f3,with_natural_chicken_flavor_dog_treats,,,,neutral,neutral,False,False,False,False,with Natural Chicken Flavor Dog Treats,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
a64ed01b-ca99-4d90-b50c-4b1cc6f3e868,grated_cheese,,,,neutral,neutral,False,False,False,False,Grated Cheese,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
73e12b4b-ae3e-4a44-8087-7908d8ff91d0,natural_smoked_flavor,,,,neutral,neutral,False,False,False,False,Natural Smoked Flavor,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
ac9a7aa6-c6d4-4480-9e34-2f285188c289,pressed_tomato,,,,neutral,neutral,False,False,False,False,Pressed Tomato,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
be2afd11-414c-4412-a058-289034d9dcfd,pressed_cranberry,,,,neutral,neutral,False,False,False,False,Pressed Cranberry,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
8488ac7e-2536-4fea-b435-23af9ecca606,sweet_potato_starch,,,,neutral,neutral,False,False,False,False,Sweet Potato Starch,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
388f97d4-4fe0-484c-a280-02210d855070,vegatable_glycerine,,,,neutral,neutral,False,False,False,False,Vegatable Glycerine,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
d701e7e9-bc36-4741-8645-0e325a17190c,cellulose_fibre,,,,neutral,neutral,False,False,False,False,Cellulose Fibre,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
a5361278-7c75-46f8-8dfe-c6ecd49a44ee,carob,,,,neutral,neutral,False,False,False,False,Carob,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
dbb07559-6abe-4843-bd7c-a10785f68115,natural_rotisserie_chicken_flavor_with_other_natural_flavors,,,,neutral,neutral,False,False,False,False,Natural Rotisserie Chicken Flavor With Other Natural Flavors,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
8987e830-d21c-4b61-9c02-9d7e7c02b533,bacon_type_flavor,,,,neutral,neutral,False,False,False,False,Bacon Type Flavor,,,,,,2026-03-06T23:40:28.021819+00:00,,,,,,
76a34345-db3e-447c-a2bc-3eedb5f5fbf4,acetic_acid,,,,neutral,neutral,False,False,False,False,acetic acid,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
d6ae8388-9ab9-4914-a37c-dc8946e20997,rosemary_oil,,,,neutral,neutral,False,False,False,False,rosemary oil,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
c6dde7ae-9854-4477-9a5e-d628a5e550d9,dry_cultured_whey,,,,neutral,neutral,False,False,False,False,Dry Cultured Whey,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
67c85dbe-fe69-43fc-a49e-3fac664a380c,dried_spinach_flakes,,,,neutral,caution,False,False,False,False,Dried Spinach Flakes,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
0c2c8f88-0ad1-4f87-8014-34dfd19679f9,rosemary_extract._**chicken_recipe_sticks:**_chicken,,,,good,good,False,False,False,False,Rosemary Extract. **Chicken Recipe Sticks:** Chicken,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
20090aa7-832e-476d-b5c9-e35a6af49579,dried_carrot_fragments,,,,neutral,neutral,False,False,False,False,Dried Carrot Fragments,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
60c9bb55-26ba-457a-969e-24bf99bd743d,rosemary_extract._**duck_recipe_sticks:**_duck,,,,good,good,False,False,False,False,Rosemary Extract. **Duck Recipe Sticks:** Duck,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
b9ba0b47-af34-4b71-b3ee-c0029da02d09,dried_coconut_flakes,,,,neutral,neutral,False,False,False,False,Dried Coconut Flakes,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
29def35f-4bb9-4ae4-8800-a1cdde317b64,beef_hoof,,beef,,neutral,neutral,False,False,True,False,Beef Hoof,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
ca7048c6-bfc5-4bde-99de-b6bbf30eb51c,lactobacillus_acidophillus_fermentation_product,,,,neutral,neutral,False,False,False,False,Lactobacillus Acidophillus Fermentation Product,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
44d30d7a-04e9-4a34-84d6-f48db916137b,natural_prime_rib_beef_flavor,,,,neutral,neutral,False,False,False,False,Natural Prime Rib Beef Flavor,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
d8286a59-e855-43b4-9ab4-ad750351f354,l_theanine,,,,neutral,neutral,False,False,False,False,L-Theanine,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
b811ae96-54b8-42b3-b6fd-48c113bef750,gaba,,,,neutral,neutral,False,False,False,False,GABA (Gamma-Amino-butyric-Acid),,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
3013ca1f-b4cd-4bdd-8ab6-c7dd405b7a08,chamomile_powder,,,,neutral,neutral,False,False,False,False,Chamomile Powder (Matricaria chamomilla),,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
31fab450-7f76-4ed0-ae2d-0bd5c8fef242,purple_sweet_potato,,,,neutral,neutral,False,False,False,False,Purple Sweet Potato,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
61b87a20-0e5d-4976-a2ef-a7f5e0ed419f,canine_oral_health_postbiotic,,,,neutral,neutral,False,False,False,False,Canine Oral Health Postbiotic,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
4045984d-56b9-438a-97e3-136b7b0b336f,ceylon_cinammon,,,,neutral,neutral,False,False,False,False,Ceylon Cinammon (Cinnamomum verum),,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
1b1aed62-7462-48bd-bda8-641058c2df5b,sinc_sulfate,,,,neutral,neutral,False,False,False,False,Sinc Sulfate,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
0aa3e746-9764-45c6-a071-19e77da13ed2,spirulina_powder,,,,neutral,neutral,False,False,False,False,Spirulina Powder,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
9081198e-1d65-47c7-aa33-bb683ad7a450,wild_venison,,,,neutral,neutral,False,False,False,False,Wild Venison,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
552d9675-50a2-4226-8592-549d5fe5a075,green_lipped_mussels,,,,neutral,neutral,False,False,False,False,Green Lipped Mussels,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
c7a505e0-269c-4ec3-97b0-8dc21f32206e,manuka_honey,,,,neutral,neutral,False,False,False,False,Manuka Honey,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
2339b1e5-cd93-44cf-84db-ebf0946bd963,organic_virgin_coconut_oil,,,,neutral,neutral,False,False,False,False,Organic Virgin Coconut Oil,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
78e87756-73d3-4ab0-95bd-9ba97418b892,dried_maple_syrup,,,,neutral,neutral,False,False,False,False,Dried Maple Syrup,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
c9a30879-5efa-4c09-8dab-e12d6170ae60,bacon_powder,,,,neutral,neutral,False,False,False,False,Bacon Powder,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
92def01b-33cd-4fc2-9c50-d42922b1aede,liquid_smoke,,,,neutral,neutral,False,False,False,False,Liquid Smoke,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
a826626d-b51a-4f07-8bb1-88f3cdcf70cf,dried_bacon_fat_powder,,,,neutral,neutral,False,False,False,False,Dried Bacon Fat Powder,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
9e4f9ac6-b5ab-447b-922f-9035799644fe,calcium_alginate,,,,neutral,neutral,False,False,False,False,Calcium Alginate (Casing),,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
f232605c-e102-4db8-82d2-7ee05de732ee,egg_tuna_puree_fish_broth,,,,neutral,neutral,False,False,False,False,Dried Egg. **Tuna Puree:** Fish Broth,,,,,,2026-03-07T01:12:10.011628+00:00,,,,,,
0a3b6bb6-b575-4cf8-b4b6-7c7297ee0f44,white_vinegar,,,,neutral,neutral,False,False,False,False,White Vinegar,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
ad54018f-3ba8-4efd-b600-098be306745a,natural_barbecue_flavor,,,,neutral,neutral,False,False,False,False,Natural Barbecue Flavor,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
4664705f-6cf6-4873-92d9-a5b24b1b049f,yogurt_powder,,,,neutral,neutral,False,False,False,False,"Yogurt Powder (Dried Skimmed Milk,Dried Enterococcus thermophilus Fermentation Product, Dried Lactobacillus acidophilusFermentation Product)",,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
fcf890b7-f1ed-419c-a814-0521def7aceb,low_ash_poultry_meal,,,,neutral,neutral,False,False,False,False,Low Ash Poultry Meal,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
82f1cb31-b9bb-4037-aec8-7962a9218a7c,dried_milk_protein,,,,neutral,neutral,False,False,False,False,Dried Milk Protein,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
7abd4edd-ef63-4667-a57a-1a54ea277a35,beet_powder,,,,neutral,neutral,False,False,False,False,Beet Powder,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
365d3e9f-96be-4822-8a59-8d100b678765,bell_pepper_powder,,,,neutral,neutral,False,False,False,False,Bell Pepper Powder,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
6b96fc5d-947f-4c46-8361-c467eed1e052,proteinate,,,,neutral,neutral,False,False,False,False,Proteinate,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
dd095324-0005-49fb-8262-915f276b17fa,dried_pineapple_pulp,,,,neutral,neutral,False,False,False,False,Dried Pineapple Pulp,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
b662396c-21f7-466a-9f98-275100961cfb,glyceryl_momostearate,,,,neutral,neutral,False,False,False,False,Glyceryl Momostearate,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
2a27de59-df92-4c1e-a667-3f679ab8c802,chondroitin,,,,neutral,neutral,False,False,False,False,Chondroitin,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
9f20fb5c-2c47-49db-907a-705dbfc3643e,rosmary_extract,,,,neutral,neutral,False,False,False,False,Rosmary Extract,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
9967336c-ac99-4c89-a4d5-2fac6e1fbe0b,soya_bean_oil,,,,neutral,neutral,False,False,False,False,Soya Bean Oil,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
8ab5db4b-d0d4-455c-8f08-873a4b44fd0f,color,,,,neutral,neutral,False,False,False,False,"Color(FD&C Yellow #5, FD&C Blue #1, FD&C Red #40)",,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
ae354a7c-5d2d-4ddf-bfa5-495c68425d74,vanilla_flavor,,,,neutral,neutral,False,False,False,False,Vanilla Flavor,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
ab180ae1-4f5c-4829-a1e9-921fdfdbe03d,ascorbic,,,,neutral,neutral,False,False,False,False,Ascorbic,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
6d90033a-4902-4c8f-9323-09fa0625a763,organic_flaxseed_glycerin,,,,neutral,neutral,False,False,False,False,Organic Flaxseed Glycerin,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
4946bb33-2a19-419f-9527-e2eb70d1046f,methionine,,,,good,good,False,False,False,False,Methionine,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
edb4cbd9-a36a-488b-afd4-3680aff6ec6b,hydrolyzed_chicken_protein,,chicken,,neutral,neutral,False,False,False,False,Hydrolyzed Chicken Protein,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
e9167d21-fd97-4a14-b6cc-b3fcb2a6430e,ground_lamb_bone,,lamb,,neutral,neutral,False,False,False,False,Ground Lamb Bone,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
dfd8633e-a81a-43f3-be1f-35e0933a59e8,lamb_flavour,,,,neutral,neutral,False,False,True,False,Lamb Flavour,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
424be808-516c-4bc3-bfb9-dc8b818c91a0,blueberry_flour,,,,neutral,neutral,False,False,False,False,Blueberry Flour,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
0e676f65-f54e-49a7-994c-ebd699283795,banana_flour,,,,neutral,neutral,False,False,False,False,Banana Flour,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
341a3665-a5fa-4b2f-8a36-45ae2cf63c62,apple_cider_vinegar_powder,,,,neutral,neutral,False,False,False,False,Apple Cider Vinegar Powder,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
35473271-f5bc-47fd-9f02-3105faed0c0c,parsley_powder,,,,neutral,neutral,False,False,False,False,Parsley Powder,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
433ce833-4f6b-4181-8ebf-3ee99b2640f2,naturally_preserved_with_mixed_tocopherols,,,,neutral,neutral,False,False,False,False,Naturally Preserved with Mixed Tocopherols,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
42b444e9-a5ae-40a5-928b-2fe74da97df6,roast_beef_flavor,,,,neutral,neutral,False,False,False,False,Roast Beef Flavor,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
97f73c32-6453-4003-bb76-350aedbb2f54,venison_variety_pack_grain_free_canned_cat_food,,,,neutral,neutral,False,False,True,False,Venison Variety Pack Grain-Free Canned Cat Food,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
748aaa5b-faed-4eaf-8422-bc8e945cd5df,salmon_pulp,,fish,,good,good,False,False,True,False,Salmon Pulp (50%),,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
19277d02-6033-495c-b28e-688d8483e7b8,good_n_fun_long_lasting_triple_flavor_colossal_kabob_chicken,,,,neutral,neutral,False,False,False,False,Good 'n' Fun Long-Lasting Triple Flavor Colossal Kabob Chicken,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
563b603f-ac78-4e06-889a-cedea1bd91bc,large,,,,neutral,neutral,False,False,False,False,Large,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
5e163d17-d118-4598-a87e-5b129b210efe,3_count,,,,neutral,neutral,False,False,False,False,3 count,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
f02abbf2-6f03-43a5-80b6-19f6f2f41c00,bully_stick,,,,neutral,neutral,False,False,False,False,Bully Stick,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
633ce8be-ad13-4707-85da-2b1bf3547405,chicken_powder,,chicken,,neutral,neutral,False,False,True,False,Chicken Powder,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
aaa43460-4f5c-41c2-b729-9839b0486b5d,smoke_flavoring,,,,neutral,neutral,False,False,False,False,Smoke Flavoring,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
41c08d27-19e2-437e-a0bc-b4fe651e0ef3,hydrolyzed_egg_yolk,,,,neutral,neutral,False,False,False,False,Hydrolyzed Egg Yolk,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
f2e65389-4068-4f37-881e-19708cc77190,dried_cherry,,,,neutral,neutral,False,False,False,False,Dried Cherry,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
413249a1-0765-4c76-80ec-17107b0889e4,dried_blackberry,,,,neutral,neutral,False,False,False,False,Dried Blackberry,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
e1871b60-12d4-487f-b31f-59e545bb25d7,yeast,,,,neutral,neutral,False,False,False,False,Yeast,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
73f247a1-2cba-498b-be8f-382c05b7e2c9,enhancer_flavour,,,,neutral,neutral,False,False,False,False,Enhancer Flavour,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
a9b9fb61-376a-4aea-93b4-c3779684c5bb,ziwi_peak_beef,,,,neutral,neutral,False,False,False,False,ZIWI Peak Beef,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
eb71d075-4a11-49c3-b121-7bf308b069a5,propylparaben,,,,neutral,neutral,False,False,False,False,Propylparaben,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
2de93a2a-465a-4173-a4ef-7580bbb56cee,bovine,,,,neutral,neutral,False,False,False,False,Bovine,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
1a8c0614-8fc7-4a3e-b85a-140d466dd961,gelatine,,,,neutral,neutral,False,False,False,False,Gelatine,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
ad8ef645-303d-443e-9f6f-553d83a7e67a,yeast_powder,,,,neutral,neutral,False,False,False,False,Yeast Powder,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
1b58543e-aeee-44ac-b602-cb1771d47492,artificil_flavoring,,,,neutral,neutral,False,False,False,False,Artificil Flavoring,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
615dc4c1-5571-4257-880e-9a58933ad039,sodium_phrochosphate,,,,neutral,neutral,False,False,False,False,Sodium Phrochosphate,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
9bca8f7f-ca4b-4a6a-8a48-351152edcdf8,vitamin_#,,,,neutral,neutral,False,False,False,False,Vitamin #,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
e22fc639-075e-4f35-bedb-82ff1f286a50,dried_whole_milk,,,,neutral,neutral,False,False,False,False,Dried Whole Milk,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
6b723ad9-477f-433a-83fd-fa5f11318b7f,dried_bonito,,,,neutral,neutral,False,False,False,False,Dried Bonito,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
2fb7da99-efb7-4482-a16e-08cd887b151c,pork_&_beef_flavor_dog_treat_chew_kabobs,,,,neutral,neutral,False,False,False,False,Pork & Beef Flavor Dog Treat Chew Kabobs,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
3d517d68-0165-49e2-ae80-c8a9f6f989e4,3_oz_can,,,,neutral,neutral,False,False,False,False,3-oz can,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
ce40396d-a69a-4a23-a145-3da8ed85ba73,case_of_6,,,,neutral,neutral,False,False,False,False,case of 6,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
ede7ffea-1f38-48a3-9c8d-4c0ff47be290,484_kcal/kg,,,,neutral,neutral,False,False,False,False,484 kcal/kg,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
4324bc1d-cf32-41fa-b055-8517e88c786a,294_kcal_per_bone,,,,neutral,neutral,False,False,False,False,294 kcal per bone,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
9566f4e8-f2bf-4487-89df-205016008fc1,buckwheat_flour,,,,neutral,neutral,False,False,False,False,Buckwheat Flour,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
dbe3d2db-6961-48b4-870f-f44f40a33199,organic_lions_mane,,,,neutral,neutral,False,False,False,False,Organic Lion's Mane,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
5729fed9-983c-49a3-94be-bb3835b061c1,milk_powder,,,,neutral,neutral,False,False,False,False,Milk Powder (Lactose Reduced),,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
4972a73c-02be-4c6f-9861-583b5605273c,spray_dried_animal_plasma,,,,neutral,neutral,False,False,False,False,Spray Dried Animal Plasma,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
145b40c1-963e-4223-8b84-e28d63a9dbc0,corn_strarch,,,,neutral,caution,False,False,False,False,Corn Strarch,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
7d593277-3d9c-4cbd-8ecb-12dcefc891a6,vitamin_b_6,,,,neutral,neutral,False,False,False,False,Vitamin B-6,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
68ea157b-3340-47d1-a0eb-b08ae5e8971f,matural_smoke_flavor,,,,neutral,neutral,False,False,False,False,Matural Smoke Flavor,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
11eb375b-632f-4f5e-b427-c87953e62148,potassiumsorbate,,,,neutral,neutral,False,False,False,False,Potassiumsorbate,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
5709cc73-5d17-4998-bc8f-57b7ba0d153d,purple_sweet_potato_powder,,,,neutral,neutral,False,False,False,False,Purple Sweet Potato Powder,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
bdc97f9a-6602-4aff-b33a-e0c741b43fb8,organic_seawood,,,,neutral,neutral,False,False,False,False,Organic Seawood,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
22aeca64-c639-48dc-ae41-f54ac5491c23,poassium_sorbate,,,,neutral,neutral,False,False,False,False,Poassium Sorbate,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
f7c0817a-b191-40f7-b2a2-e59ae05960e8,sole,,,,neutral,neutral,False,False,False,False,Sole,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
ffa70e5b-e138-440e-8a22-d8e7ca17933c,duck_flavor,,duck,,neutral,neutral,False,False,False,False,Duck Flavor,,,,,,2026-03-06T23:40:28.290419+00:00,,,,,,
2955d667-11b8-4292-bebd-85bcc36ab3c6,non_fat_milk,,,,neutral,neutral,False,False,False,False,Non-Fat Milk,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
a403bee1-04ec-4f2c-a1b4-9f1fb46662b9,dehydrated_seaweed_meal,,,,neutral,neutral,False,False,False,False,Dehydrated Seaweed Meal,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
ef059dd8-979d-480d-a9a3-13b5d7531a48,potassium_sulfate,,,,neutral,neutral,False,False,False,False,Potassium Sulfate,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
ed182448-af0e-4a8a-8d87-71b12a82c27e,natural_and_artificial_flavor,,,,neutral,neutral,False,False,False,False,Natural and Artificial Flavor,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
9e8ea27b-7edc-448e-9199-7ff6693d1516,guam_guar,,,,neutral,neutral,False,False,False,False,Guam Guar,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
01e152a1-bad6-4423-b93a-5e8dd38e8bcc,natural_crab_flavor,,,,neutral,neutral,False,False,False,False,Natural Crab Flavor,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
6d982ba7-2c86-4b19-b782-0e34d16d25a6,vegetable_starch_modified,,,,neutral,neutral,False,False,False,False,Vegetable Starch-Modified,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
607a0426-dc49-4095-9884-3d33230bef80,natural_scallop_flavor,,,,neutral,neutral,False,False,False,False,Natural Scallop Flavor,,,,,,2026-03-06T23:40:28.540914+00:00,,,,,,
